graph_slot,source_node_index,source_node_id,source_feature,target_node_index,target_node_id,target_feature,lag_5min_steps,raw_p_value,fdr_bh_q_value,parcorr_value
77,5,400503,occupancy,0,400593,flow,11,0.006271228718800559,0.048257406599961555,-0.06131331257510595
77,5,400503,occupancy,6,405843,flow,11,0.0039780484089129145,0.03398905325907862,-0.06459620847951089
77,5,400503,occupancy,13,400183,flow,10,0.0039312779659682094,0.03365660089770643,0.06467962621709086
77,5,400503,occupancy,16,405838,flow,11,0.0015329136778985991,0.015945550417823137,-0.07105125816962755
77,5,400503,occupancy,19,401795,flow,8,0.00034033628120694754,0.004543361659888151,-0.08030943121397335
77,5,400503,speed,0,400593,flow,11,0.0003025070501551334,0.004112115974418427,0.08099437839872785
77,5,400503,speed,8,401448,flow,9,0.0031795114712418458,0.02853238378846027,-0.06616135562267288
77,5,400503,speed,17,400260,flow,12,0.002406888920211622,0.02290760109124082,0.0680630074112551
77,5,400503,speed,18,404528,flow,4,0.006359031132133202,0.0487074725014458,0.06121071448456256
77,5,400503,speed,19,401795,flow,8,0.004328109400888582,0.03622496281239365,0.06399866851600741
77,6,405843,flow,0,400593,flow,1,6.832192684374807e-05,0.00112395230237265,0.08923263690508113
77,6,405843,flow,0,400593,flow,10,0.0005132695008715203,0.0064419646826408125,0.07787897815860828
77,6,405843,flow,3,400039,flow,4,0.0038002740938795567,0.03279501415413441,0.06491816739144299
77,6,405843,flow,3,400039,flow,12,0.0010901130627908027,0.012019623356958314,0.07323850667268177
77,6,405843,flow,4,400316,flow,1,5.73499155336844e-09,2.0093401062896725e-07,0.1302188588957741
77,6,405843,flow,4,400316,flow,12,1.9160545338356654e-08,6.223575628699304e-07,0.12567493673294278
77,6,405843,flow,5,400503,flow,12,0.004285985842755716,0.035987286376491144,0.06406820267956566
77,6,405843,flow,6,405843,flow,1,5.8032720625257745e-127,2.5581770724603413e-124,0.5013659653759066
77,6,405843,flow,6,405843,flow,2,2.2410747547306156e-28,2.6095533532173203e-26,0.244298591481042
77,6,405843,flow,6,405843,flow,3,1.1540403902597801e-13,6.318700235642902e-12,0.16549838974063077
77,6,405843,flow,6,405843,flow,4,1.8565152966770197e-11,8.328292919672612e-10,0.14996389653912043
77,6,405843,flow,6,405843,flow,5,1.4915280133261003e-20,1.2367372394565744e-18,0.2064225443584066
77,6,405843,flow,6,405843,flow,6,1.337261313343763e-09,5.049797966472952e-08,0.1355039694564693
77,6,405843,flow,6,405843,flow,7,3.647832547065805e-12,1.7470772287499196e-10,0.1551107680176983
77,6,405843,flow,6,405843,flow,8,6.195496516686503e-06,0.00013243218679903857,0.10122020228833607
77,6,405843,flow,6,405843,flow,10,1.2759401855688738e-09,4.8266739068805026e-08,0.13567098127666852
77,6,405843,flow,6,405843,flow,11,0.00019520076467547984,0.0028118282874227173,0.08349649181448637
77,6,405843,flow,6,405843,flow,12,1.0312826020981979e-12,5.186427055953684e-11,0.15899077423265684
77,6,405843,flow,7,408093,flow,1,2.649048505798456e-12,1.285830285960599e-10,0.15610260006894383
77,6,405843,flow,7,408093,flow,2,3.332700466448513e-12,1.5996962238952865e-10,0.1553915142395267
77,6,405843,flow,7,408093,flow,3,1.559554696959316e-10,6.5157410936791536e-09,0.1429510771241072
77,6,405843,flow,7,408093,flow,4,4.6550307203168837e-10,1.8551413940746252e-08,0.13921062683904498
77,6,405843,flow,7,408093,flow,5,2.1784202378860042e-10,9.01415270849381e-09,0.14181837951056514
77,6,405843,flow,7,408093,flow,6,7.905026623378414e-09,2.723262760206918e-07,0.12902531567093684
77,6,405843,flow,7,408093,flow,7,7.137683570631591e-11,3.055975522807579e-09,0.14556579055053379
77,6,405843,flow,7,408093,flow,8,2.816735464211033e-05,0.0005189663034435855,0.09382322164781083
77,6,405843,flow,7,408093,flow,9,7.747161490304246e-10,3.0260160613123276e-08,0.13743377938889548
77,6,405843,flow,7,408093,flow,10,1.8023902735100303e-12,8.908839795839051e-11,0.15728802243134582
77,6,405843,flow,7,408093,flow,11,5.02539894172376e-08,1.5310101148269846e-06,0.1219239062777686
77,6,405843,flow,7,408093,flow,12,3.7930032052511766e-07,1.0127177902771992e-05,0.1136728916165389
77,6,405843,flow,9,402391,flow,2,0.00012542294947830263,0.0019078420484023497,0.08593436270104046
77,6,405843,flow,10,400497,flow,1,5.874583187350519e-06,0.00012563465034333784,0.10147081307994264
77,6,405843,flow,10,400497,flow,5,6.882976896123716e-08,2.0464184577601138e-06,0.12067575350190726
77,6,405843,flow,10,400497,flow,6,1.4066300085804062e-11,6.387065873271793e-10,0.1508541921201634
77,6,405843,flow,10,400497,flow,11,2.939548780553839e-13,1.5467540477457472e-11,0.1627526557492987
77,6,405843,flow,10,400497,flow,12,3.178598124491833e-09,1.1462056675963871e-07,0.13238613288433615
77,6,405843,flow,11,405841,flow,1,2.9677318823004033e-05,0.0005437066043909135,0.09355845533039527
77,6,405843,flow,11,405841,flow,5,0.002353740150414861,0.022555806232901952,0.0682135605478738
77,6,405843,flow,11,405841,flow,7,0.002028128184936789,0.020001160793865103,0.06921021987087125
77,6,405843,flow,11,405841,flow,11,3.843130413753399e-05,0.0006812607052693756,0.09223749584394775
77,6,405843,flow,12,404520,flow,1,8.334349156893588e-06,0.00017477858426106943,0.0998120163106088
77,6,405843,flow,12,404520,flow,12,5.496175829889869e-09,1.9287960670287762e-07,0.13037624579726673
77,6,405843,flow,14,401469,flow,2,4.395754085564849e-05,0.0007654033716098407,0.09154396595499802
77,6,405843,flow,14,401469,flow,5,0.001223498665908866,0.013210482971072983,0.07250431465963583
77,6,405843,flow,14,401469,flow,7,3.8134050290400395e-05,0.0006773811564742176,0.09227743068527106
77,6,405843,flow,15,401472,flow,1,1.4090310465108088e-07,4.023142181709646e-06,0.11778505089838912
77,6,405843,flow,15,401472,flow,2,3.508104284344942e-05,0.0006280567968657335,0.09270560153372767
77,6,405843,flow,15,401472,flow,3,3.0098479016660555e-07,8.208676095452879e-06,0.11464596650092232
77,6,405843,flow,15,401472,flow,4,9.193898368155445e-06,0.00019076676729313892,0.09934181941452806
77,6,405843,flow,15,401472,flow,5,0.004307653366145323,0.03612007480929308,0.06403235873537401
77,6,405843,flow,15,401472,flow,6,0.00012178955589756086,0.0018610926122301485,0.08611712977105337
77,6,405843,flow,15,401472,flow,7,0.00010033006982870701,0.0015761402520206064,0.08717311648488739
77,6,405843,flow,15,401472,flow,8,0.000669630233735726,0.008000007217196726,0.07626923926502717
77,6,405843,flow,16,405838,flow,1,4.938031588656935e-05,0.0008468741869373461,0.09093953960576341
77,6,405843,flow,16,405838,flow,3,0.00016604886955356462,0.0024507383548732463,0.08440336115655908
77,6,405843,flow,16,405838,flow,7,0.004481990780800267,0.03722162951530502,0.06374975785210513
77,6,405843,flow,17,400260,flow,2,0.00021893876360740892,0.0031142149950300372,0.08282679704693535
77,6,405843,flow,17,400260,flow,6,0.006195977403860901,0.04780614598303404,0.06140227802136547
77,6,405843,flow,18,404528,flow,1,3.3749167862552293e-05,0.0006073743230214752,0.09290358089617548
77,6,405843,flow,19,401795,flow,2,0.00012034377311752868,0.0018422576182414029,0.08618253190218195
77,6,405843,occupancy,0,400593,flow,1,0.00011542878006814385,0.0017783606629614174,0.08641054395055107
77,6,405843,occupancy,0,400593,flow,9,0.003732891562682699,0.03238170994134389,0.06504378500081233
77,6,405843,occupancy,1,400125,flow,6,0.0008687736250050073,0.009939359269125083,-0.07466349422606897
77,6,405843,occupancy,1,400125,flow,7,0.00019430447063900153,0.0028007851623639856,-0.08352241843588432
77,6,405843,occupancy,1,400125,flow,8,0.00025048310947120507,0.0034962424326837023,-0.082080659709265
77,6,405843,occupancy,1,400125,flow,9,1.4363749368392214e-09,5.405173978349684e-08,-0.13524918820607068
77,6,405843,occupancy,1,400125,flow,10,1.4461170506475507e-05,0.0002876254907365294,-0.09714457115806724
77,6,405843,occupancy,4,400316,flow,1,1.0336728159321085e-09,3.945321546262647e-08,0.13641767306550545
77,6,405843,occupancy,4,400316,flow,10,0.0001407615279035135,0.002118779792833374,0.08532064662032902
77,6,405843,occupancy,4,400316,flow,11,1.2023111408325174e-06,2.9477775984088966e-05,0.10869433297868383
77,6,405843,occupancy,4,400316,flow,12,1.3154919231035195e-09,4.971937977084168e-08,0.13556238943725496
77,6,405843,occupancy,5,400503,flow,11,0.0044930765859784606,0.03729840670912173,-0.06373212629017248
77,6,405843,occupancy,6,405843,flow,2,1.6853307522897038e-42,2.3715403419842087e-40,0.2997062476503798
77,6,405843,occupancy,6,405843,flow,3,1.188848561460873e-31,1.4673787958602775e-29,0.2583634257019535
77,6,405843,occupancy,6,405843,flow,4,1.7797292220123831e-32,2.2029886071901134e-30,0.2617717617703243
77,6,405843,occupancy,6,405843,flow,5,2.778292086306031e-33,3.5197131415959105e-31,0.265056967140991
77,6,405843,occupancy,6,405843,flow,6,1.8038966949461095e-19,1.427258923473845e-17,0.2005708397647095
77,6,405843,occupancy,6,405843,flow,7,1.7480979607408547e-17,1.2339515016994269e-15,0.18933547071526075
77,6,405843,occupancy,6,405843,flow,8,5.91894563792757e-09,2.068757698693131e-07,0.13010191238326982
77,6,405843,occupancy,6,405843,flow,9,4.841744951053639e-07,1.2730577108065563e-05,0.11263700400755225
77,6,405843,occupancy,6,405843,flow,10,1.4111719737348403e-15,8.784240528147709e-14,0.17784841195372572
77,6,405843,occupancy,6,405843,flow,11,6.427408303979424e-13,3.278205888216188e-11,0.16041843747583412
77,6,405843,occupancy,6,405843,flow,12,5.193289294740851e-15,3.1290111231911406e-13,0.17428849418372694
77,6,405843,occupancy,7,408093,flow,1,8.572438182901823e-43,1.2141945229552748e-40,0.3006614501447311
77,6,405843,occupancy,7,408093,flow,2,6.365944211987164e-26,6.858074562539787e-24,0.23314258136158095
77,6,405843,occupancy,7,408093,flow,3,4.9503493838356415e-21,4.218049179126227e-19,0.20895603191911274
77,6,405843,occupancy,7,408093,flow,4,2.4794232972262026e-24,2.5202608574158104e-22,0.22558559238672918
77,6,405843,occupancy,7,408093,flow,5,4.596035909540387e-25,4.795863557781274e-23,0.22909727110984665
77,6,405843,occupancy,7,408093,flow,6,7.043846648251253e-18,5.097054861046132e-16,0.1916235827513443
77,6,405843,occupancy,7,408093,flow,7,1.3666247040265867e-21,1.1926906507868393e-19,0.2118716767997049
77,6,405843,occupancy,7,408093,flow,8,8.066685008841666e-21,6.806265476210156e-19,0.2078384840034663
77,6,405843,occupancy,7,408093,flow,9,1.1932850921838502e-22,1.1304806136478582e-20,0.21727993078494498
77,6,405843,occupancy,7,408093,flow,10,3.454788107597042e-21,2.955383094023608e-19,0.20977520787889609
77,6,405843,occupancy,7,408093,flow,11,1.838363434358864e-18,1.3715502353906964e-16,0.19495338231065
77,6,405843,occupancy,7,408093,flow,12,4.195013313600554e-19,3.2419423103317336e-17,0.19854814562252346
77,6,405843,occupancy,8,401448,flow,9,0.004919572780373281,0.03995592105886929,-0.0630820147528954
77,6,405843,occupancy,9,402391,flow,2,0.003397170572269451,0.0300558238507605,-0.06568561027843929
77,6,405843,occupancy,9,402391,flow,3,0.0025220913283319117,0.02380168433606628,-0.06774684617871847
77,6,405843,occupancy,9,402391,flow,4,0.0008411641553470318,0.009661869585480397,-0.07486432892606339
77,6,405843,occupancy,9,402391,flow,9,0.0007454934975695019,0.008751445406250676,-0.07561099298149918
77,6,405843,occupancy,10,400497,flow,1,0.0009538685942123032,0.010744432253925053,0.07407970690923937
77,6,405843,occupancy,10,400497,flow,4,1.2790365349211667e-05,0.0002583187391706143,0.09774473977954808
77,6,405843,occupancy,10,400497,flow,5,4.727763796885981e-08,1.4485063547905985e-06,0.12216473367763649
77,6,405843,occupancy,10,400497,flow,6,0.0012012146252602049,0.013028489031192782,0.07262166063565893
77,6,405843,occupancy,10,400497,flow,10,8.926479475948056e-06,0.00018557454925936285,0.0994834403898606
77,6,405843,occupancy,10,400497,flow,11,6.068234807554262e-11,2.6267308986607627e-09,0.14610294265458854
77,6,405843,occupancy,10,400497,flow,12,4.7828709500427014e-05,0.0008235154445669379,0.09110579056470225
77,6,405843,occupancy,11,405841,flow,11,0.0007801207110712321,0.009076545843866746,0.07533099027052331
77,6,405843,occupancy,12,404520,flow,10,0.00013850048528114665,0.0020898431589750385,0.08541007160619966
77,6,405843,occupancy,12,404520,flow,11,4.674827638328158e-06,0.00010215101364480345,0.10254063907544636
77,6,405843,occupancy,12,404520,flow,12,8.051525217109711e-08,2.3661625127832622e-06,0.12004881223207496
77,6,405843,occupancy,14,401469,flow,1,0.0001320453581945253,0.001999424982125304,0.08567314961985308
77,6,405843,occupancy,14,401469,flow,2,0.0038230383334793903,0.03294539317899654,0.06487618607523843
77,6,405843,occupancy,14,401469,flow,4,3.2333933505038284e-06,7.286520226487502e-05,0.10424527026134706
77,6,405843,occupancy,14,401469,flow,5,7.238077630433625e-08,2.140211866083043e-06,0.12047497670773086
77,6,405843,occupancy,14,401469,flow,6,0.0003317754379550777,0.004448385760291545,0.0804579663780971
77,6,405843,occupancy,14,401469,flow,7,6.0779197192587477e-05,0.0010161228013621437,0.08985107499703958
77,6,405843,occupancy,15,401472,flow,1,9.811445552049123e-07,2.4486103284143393e-05,0.10958725231891721
77,6,405843,occupancy,15,401472,flow,2,1.8146353938104006e-05,0.0003513771806930045,0.0960256925482375
77,6,405843,occupancy,15,401472,flow,3,0.0002054373397907219,0.002947490228814077,0.0832080589001196
77,6,405843,occupancy,15,401472,flow,4,0.004157505207263948,0.03519581127842496,0.06428418080335697
77,6,405843,occupancy,16,405838,flow,1,8.638065474869917e-06,0.00018035980111859857,0.09964079448786092
77,6,405843,occupancy,16,405838,flow,5,0.0041779155875135915,0.035340895512157265,0.06424946989910116
77,6,405843,occupancy,16,405838,flow,7,0.00017001904447724704,0.0025007908482863714,0.08427143496508305
77,6,405843,occupancy,18,404528,flow,1,0.00043046211056659716,0.005577673418259447,0.07892793350874111
77,6,405843,occupancy,18,404528,flow,11,0.0061894729243225964,0.04777295521363877,0.061410013477944815
77,6,405843,occupancy,18,404528,flow,12,0.004724581453681628,0.038729016849913915,0.06337264287830545
77,6,405843,occupancy,19,401795,flow,9,9.735479828165277e-05,0.00153493696560854,-0.08733607535449114
77,6,405843,occupancy,19,401795,flow,10,1.9198127713101162e-07,5.392451997438038e-06,-0.11651555849300833
77,6,405843,occupancy,19,401795,flow,11,5.435497837853491e-06,0.00011699726287756393,-0.10183580419717583
77,6,405843,occupancy,19,401795,flow,12,0.0011187262809591188,0.012275584286876792,-0.073074277392694
77,6,405843,speed,6,405843,flow,5,0.005836975522156884,0.04563933801939862,-0.06184057360191581
77,7,408093,flow,0,400593,flow,1,0.0011087335848595369,0.012197362128808044,0.0731311861188809
77,7,408093,flow,0,400593,flow,2,0.005207732951434549,0.04177015661009516,0.06267103499690123
77,7,408093,flow,0,400593,flow,8,0.00041268966157643864,0.005382908629257895,0.07917746624676854
77,7,408093,flow,0,400593,flow,9,0.0018155754423510664,0.018304051134087763,0.0699433301726877
77,7,408093,flow,2,400331,flow,2,0.0005454138623940209,0.006774548262053394,0.07751389224667735
77,7,408093,flow,2,400331,flow,6,0.0021255769686985503,0.020747076720323065,0.06889742201212419
77,7,408093,flow,2,400331,flow,12,0.0011680285578863612,0.012713236004205292,0.07280019534942894
77,7,408093,flow,4,400316,flow,8,0.0025943590232820274,0.024343247134184096,0.06755518764694259
77,7,408093,flow,4,400316,flow,11,0.0003010991380522876,0.004099427281392632,0.08102138922680635
77,7,408093,flow,4,400316,flow,12,0.0019798765925196516,0.019608131315187745,0.0693702363460105
77,7,408093,flow,5,400503,flow,9,0.002188232337040552,0.021209700910960704,0.06870317660586446
77,7,408093,flow,5,400503,flow,12,2.1231845489435744e-05,0.00040441610456068086,0.09524453383039985
77,7,408093,flow,6,405843,flow,1,6.594613312864433e-12,3.0732178545387645e-10,0.15325800262453582
77,7,408093,flow,6,405843,flow,2,1.348087588484909e-08,4.476355405268876e-07,0.12701575038916335
77,7,408093,flow,6,405843,flow,3,2.894728625466525e-08,9.121245559456884e-07,0.12408329110110004
77,7,408093,flow,6,405843,flow,4,3.7534901182396256e-11,1.6512298687164137e-09,0.1476811608813534
77,7,408093,flow,6,405843,flow,5,0.001128424065107738,0.012369428980627832,0.07301949547724852
77,7,408093,flow,6,405843,flow,6,2.0585063318921473e-08,6.62648834111332e-07,0.12539972950180617
77,7,408093,flow,6,405843,flow,7,2.357102983444252e-06,5.442375675296188e-05,0.10568615556031057
77,7,408093,flow,6,405843,flow,8,0.00016040822618669095,0.0023797152966857273,0.08459598810607867
77,7,408093,flow,6,405843,flow,9,8.716143857050264e-06,0.00018172655145973525,0.09959770662724007
77,7,408093,flow,6,405843,flow,10,1.8491127814174734e-06,4.3555982637532634e-05,0.10678007644006816
77,7,408093,flow,6,405843,flow,11,5.061057897839344e-06,0.00010953792644622229,0.10217007365297232
77,7,408093,flow,6,405843,flow,12,0.0004334909678328227,0.0056118698862385194,0.07888636858095305
77,7,408093,flow,7,408093,flow,1,1.0991749534462697e-25,1.1666918424785957e-23,0.23203260712318144
77,7,408093,flow,7,408093,flow,2,1.3359926636043109e-48,2.0539104294557375e-46,0.3201777245527407
77,7,408093,flow,7,408093,flow,3,8.15368579994028e-22,7.338317219946252e-20,0.21302957035321904
77,7,408093,flow,7,408093,flow,4,4.622352360903754e-33,5.8387608769310575e-31,0.2641610953211319
77,7,408093,flow,7,408093,flow,5,1.708357425397425e-28,1.994622723707264e-26,0.24482046406358243
77,7,408093,flow,7,408093,flow,6,2.9171667972264907e-11,1.2951860805774346e-09,0.1485025807532284
77,7,408093,flow,7,408093,flow,7,5.890800271502889e-29,6.972125252847256e-27,0.2468558033133079
77,7,408093,flow,7,408093,flow,8,9.97934785358353e-22,8.925627893888375e-20,0.21257738855724115
77,7,408093,flow,7,408093,flow,9,2.176051933947067e-09,7.993660165519839e-08,0.13375949170279555
77,7,408093,flow,7,408093,flow,10,5.707913747968673e-18,4.1582103526517153e-16,0.1921488972032916
77,7,408093,flow,7,408093,flow,11,2.286628686895145e-22,2.1289301567644453e-20,0.2158515954080749
77,7,408093,flow,7,408093,flow,12,5.493400979679316e-15,3.3006247889032884e-13,0.17413330689762965
77,7,408093,flow,9,402391,flow,10,0.0029328599637035335,0.026729897567050593,0.06671772186857959
77,7,408093,flow,10,400497,flow,2,0.005299797138115728,0.042366994146298936,0.06254405628646834
77,7,408093,flow,10,400497,flow,3,0.0006441706140663793,0.007760226025562629,0.07650575082249066
77,7,408093,flow,10,400497,flow,4,0.0010379825108641058,0.011547989819554306,0.07354823402941081
77,7,408093,flow,10,400497,flow,6,0.003706677871016993,0.03223847071228792,0.06509321088652469
77,7,408093,flow,10,400497,flow,7,0.002095911261969123,0.020522000941035828,0.0689912289537002
77,7,408093,flow,10,400497,flow,9,1.7857095321011994e-05,0.00034639717910539655,0.096105293187039
77,7,408093,flow,10,400497,flow,10,0.001299130119513922,0.013891688406683523,0.07212023921597376
77,7,408093,flow,10,400497,flow,11,7.834752246492636e-05,0.0012685955661487325,0.08850375079431601
77,7,408093,flow,10,400497,flow,12,0.00017193957313609077,0.002524741522596574,0.08420865303140966
77,7,408093,flow,11,405841,flow,2,0.000788188352294588,0.009150695194605268,0.07526741211368376
77,7,408093,flow,11,405841,flow,7,6.405022702049314e-05,0.001065038416968939,0.08957443849192064
77,7,408093,flow,11,405841,flow,8,0.0004872906062442425,0.0061841816068599524,0.07818994885104459
77,7,408093,flow,12,404520,flow,11,0.00015033623387649837,0.0022490166107748846,0.0849563578499322
77,7,408093,flow,13,400183,flow,12,0.001727168642375013,0.017593417908653753,0.07027171670947037
77,7,408093,flow,14,401469,flow,3,0.0028626413577277233,0.02630634049220116,0.066883916892566
77,7,408093,flow,14,401469,flow,4,6.829102868823682e-08,2.034601682297814e-06,0.120707087126988
77,7,408093,flow,15,401472,flow,1,2.806257629229826e-06,6.367139158756747e-05,0.10489341400081646
77,7,408093,flow,15,401472,flow,2,5.091815336338276e-08,1.5501509692023504e-06,0.12187205503483625
77,7,408093,flow,15,401472,flow,3,3.5027361706825e-05,0.0006273557320625373,0.09271344204946308
77,7,408093,flow,15,401472,flow,4,9.381849175555176e-06,0.00019438651529207846,0.09924461789857976
77,7,408093,flow,15,401472,flow,5,1.003105052452111e-05,0.00020635303936157712,0.09892260669692017
77,7,408093,flow,15,401472,flow,6,0.0010536181012479108,0.011676834780377052,0.07345385484015275
77,7,408093,flow,15,401472,flow,7,3.87010504433546e-05,0.000685705329732047,0.09220150928192589
77,7,408093,flow,16,405838,flow,1,0.0006185602065551625,0.007512454574974141,0.07675259597380427
77,7,408093,flow,16,405838,flow,4,0.0022176464771093045,0.021461094939767462,0.06861373771526293
77,7,408093,flow,16,405838,flow,7,2.8044513241010096e-06,6.366384508731667e-05,0.1048963508915709
77,7,408093,flow,16,405838,flow,10,1.624784141220028e-05,0.0003190485222759328,0.09657189535379752
77,7,408093,flow,16,405838,flow,11,0.0030027249481413463,0.027194490096374455,0.06655592670527301
77,7,408093,flow,17,400260,flow,1,0.0024537409801840392,0.023291938111173475,0.06793279168531298
77,7,408093,flow,17,400260,flow,3,0.0015677992878828735,0.016240593829861757,0.07090480598513212
77,7,408093,flow,17,400260,flow,4,0.0003592081335014523,0.004765906439577009,0.07999395926376379
77,7,408093,flow,17,400260,flow,5,9.98203932317963e-05,0.0015692288892334792,0.08720070566381859
77,7,408093,flow,17,400260,flow,9,0.0016417815487020616,0.016838785114892937,0.07060389265371653
77,7,408093,flow,17,400260,flow,11,1.2071080725689465e-07,3.4672253148256976e-06,0.11841491680779524
77,7,408093,flow,17,400260,flow,12,3.8909958785682524e-05,0.0006888976309596251,0.09217380214161688
77,7,408093,flow,18,404528,flow,1,0.0006715030587166528,0.008011304097365203,0.07625217292353699
77,7,408093,flow,19,401795,flow,8,0.0004674446133699684,0.005969141973864213,-0.07843809802900481
77,7,408093,flow,19,401795,flow,10,0.00019115031631140376,0.0027590022267466228,-0.08361455871358772
77,7,408093,occupancy,2,400331,flow,9,0.005075799309535273,0.04097057738638337,0.06285658294051202
77,7,408093,occupancy,3,400039,flow,2,0.0015888262587607316,0.01639686917784606,0.07081797508085619
77,7,408093,occupancy,3,400039,flow,8,0.0011146978222720332,0.012243820473468559,0.07309716286952857
77,7,408093,occupancy,5,400503,flow,9,0.0008532535389473203,0.009785121550975374,0.07477564861781498
77,7,408093,occupancy,5,400503,flow,12,0.00024689300900811726,0.003461790973434166,0.0821632267698694
77,7,408093,occupancy,7,408093,flow,4,0.0006812481757563909,0.00811412219263195,0.07616407678414765
77,7,408093,occupancy,7,408093,flow,5,8.025488934137464e-05,0.001297048716628277,0.08837513890081695
77,7,408093,occupancy,7,408093,flow,6,0.004772185786799799,0.03902800549265357,0.06330070315940015
77,7,408093,occupancy,7,408093,flow,7,0.002578159699412129,0.02423862873005527,0.06759772119130111
77,7,408093,occupancy,7,408093,flow,8,0.0008711841710877889,0.009959025189466123,0.07464624144785649
77,7,408093,occupancy,7,408093,flow,10,0.0004832960767518266,0.006138897534748283,0.07823912859175458
77,7,408093,occupancy,10,400497,flow,3,6.713945230813379e-05,0.0011074548834331347,0.08932518392457117
77,7,408093,occupancy,10,400497,flow,4,0.0015965613386690345,0.01646489611613805,0.07078629884055215
77,7,408093,occupancy,10,400497,flow,9,6.609849103585369e-05,0.0010932062835945172,0.08940793993534384
77,7,408093,occupancy,14,401469,flow,3,0.00045449799951130634,0.005836597377790855,0.07860532854385668
77,7,408093,occupancy,14,401469,flow,4,0.004141302938669212,0.03510531867998691,0.06431184535450592
77,7,408093,occupancy,15,401472,flow,1,5.568412422078738e-11,2.420074614022148e-09,0.14638659555046704
77,7,408093,occupancy,15,401472,flow,2,5.897814729853653e-10,2.32468609789852e-08,0.13838800111717656
77,7,408093,occupancy,15,401472,flow,3,2.645587064330989e-06,6.031100853778297e-05,0.10516201816556815
77,7,408093,occupancy,15,401472,flow,4,2.0164215905183455e-07,5.645457725884155e-06,0.1163128330738673
77,7,408093,occupancy,15,401472,flow,5,4.000330659194489e-08,1.2388120751053901e-06,0.1228214306838105
77,7,408093,occupancy,15,401472,flow,6,8.600258441926753e-07,2.167626398431947e-05,0.11016231299390751
77,7,408093,occupancy,15,401472,flow,7,7.585086868069901e-07,1.935474026583696e-05,0.11070787923621501
77,7,408093,occupancy,15,401472,flow,8,3.4024348669345864e-06,7.643535426498915e-05,0.10401121419853507
77,7,408093,occupancy,15,401472,flow,9,9.615099608778529e-05,0.001518463853407284,0.0874033475934523
77,7,408093,occupancy,15,401472,flow,10,2.969888548923129e-05,0.0005438710695781228,0.09355476718367453
77,7,408093,occupancy,15,401472,flow,11,6.231602269087188e-08,1.8681833311906074e-06,0.12107160340121878
77,7,408093,occupancy,15,401472,flow,12,1.1046949953135802e-06,2.7317014194359853e-05,0.10906712362872448
77,7,408093,speed,16,405838,flow,1,0.001222586228377203,0.013203931266473791,0.07249085755080066
77,8,401448,flow,3,400039,flow,1,0.003124281938000478,0.02810682626439414,0.06626576382285244
77,8,401448,flow,8,401448,flow,1,6.158681942489569e-85,1.7164842575196734e-82,0.4180553210992109
77,8,401448,flow,8,401448,flow,2,1.0261476286615824e-21,9.140119084160899e-20,0.21246259150501473
77,8,401448,flow,8,401448,flow,3,2.0445850160528823e-09,7.536354325382638e-08,0.1339840207379318
77,8,401448,flow,8,401448,flow,4,1.3280768538750794e-10,5.6083010838126525e-09,0.1434924541390943
77,8,401448,flow,8,401448,flow,5,0.0009012480646648261,0.010237685089014065,0.07443470455596983
77,8,401448,flow,8,401448,flow,7,3.489028580429599e-07,9.414493108966813e-06,0.11402528892637609
77,8,401448,flow,8,401448,flow,8,0.0015716091860458522,0.01626971407552859,0.07088899384210805
77,8,401448,flow,8,401448,flow,9,4.158591340684579e-06,9.170553645613772e-05,0.10308458549765723
77,8,401448,flow,8,401448,flow,12,1.997454978534096e-07,5.595982819239491e-06,0.11635188195025523
77,8,401448,flow,10,400497,flow,10,3.141839053446507e-05,0.0005722067753325847,0.09326860308028576
77,8,401448,flow,10,400497,flow,11,0.0007485377415619079,0.008780024554839647,0.07558589796268379
77,8,401448,flow,13,400183,flow,4,0.0007307742127703183,0.008613764254209481,0.07573368829464953
77,8,401448,flow,14,401469,flow,2,0.004653132306385283,0.03825948146856571,0.06348185709386628
77,8,401448,flow,16,405838,flow,11,0.0027964586296064984,0.025846600941164043,0.06704399988500331
77,8,401448,flow,17,400260,flow,2,0.0023324391799833632,0.022396393104085636,0.06827477382930683
77,8,401448,flow,17,400260,flow,4,0.002552222449439146,0.02405235816225373,0.06766633420968522
77,8,401448,flow,17,400260,flow,12,0.004610244041051474,0.03799557227091851,0.06354814527465144
77,8,401448,flow,18,404528,flow,12,0.003211272676020574,0.028710025985531268,0.0660925937912702
77,8,401448,flow,19,401795,flow,2,0.003494964253334934,0.03070621430629838,0.06550446405592827
77,8,401448,occupancy,0,400593,flow,1,3.4183113595589106e-05,0.0006137616406190563,0.09283827393074288
77,8,401448,occupancy,0,400593,flow,7,0.006517570045113167,0.04970150502186916,0.061028644489575484
77,8,401448,occupancy,8,401448,flow,1,0.00284381438574429,0.02616682362238099,0.06692910904912121
77,8,401448,occupancy,8,401448,flow,2,7.408371503408874e-05,0.001210902947208715,-0.08880229810900073
77,8,401448,occupancy,8,401448,flow,4,0.003925105772521051,0.03362374962778295,0.06469070186110408
77,8,401448,occupancy,8,401448,flow,8,0.0023112851844467536,0.02224568924200632,0.068336073127977
77,8,401448,occupancy,13,400183,flow,1,0.005545340534210827,0.04389635422045341,0.062214879567498674
77,8,401448,occupancy,16,405838,flow,8,0.0031119249620267454,0.028013160733393497,0.06630978478429482
77,8,401448,occupancy,17,400260,flow,2,1.68223848375172e-05,0.00032898461972872027,0.09640044953854748
